ID;Run;Zoo;Art;Gattung;Familie
DUI0406EISF1;1;DUI;Eisfuchs;Vulpes;Canidae
DUI0406EISF2;1;DUI;Eisfuchs;Vulpes;Canidae
DUI1106EISF3;1;DUI;Eisfuchs;Vulpes;Canidae
DUI1106EISF4;1;DUI;Eisfuchs;Vulpes;Canidae
OPE1807EISF1;1;OPE;Eisfuchs;Vulpes;Canidae
OPE1807EISF2;1;OPE;Eisfuchs;Vulpes;Canidae
OPE1807EISF3;1;OPE;Eisfuchs;Vulpes;Canidae
OPE1807EISF4;1;OPE;Eisfuchs;Vulpes;Canidae
OPE1807EISF5;1;OPE;Eisfuchs;Vulpes;Canidae
OPE1807EISF6;1;OPE;Eisfuchs;Vulpes;Canidae
OPE2507EISF10;1;OPE;Eisfuchs;Vulpes;Canidae
OPE2507EISF11;1;OPE;Eisfuchs;Vulpes;Canidae
OPE2507EISF12;1;OPE;Eisfuchs;Vulpes;Canidae
OPE2507EISF7;1;OPE;Eisfuchs;Vulpes;Canidae
OPE2507EISF8;1;OPE;Eisfuchs;Vulpes;Canidae
OPE2507EISF9;1;OPE;Eisfuchs;Vulpes;Canidae
BER0805LOEF1;1;BER;Loeffelhund;Otocyon;Canidae
BER0805LOEF2;1;BER;Loeffelhund;Otocyon;Canidae
BER1505LOEF3;1;BER;Loeffelhund;Otocyon;Canidae
DOR0606LOEF1;1;DOR;Loeffelhund;Otocyon;Canidae
DOR0606LOEF2;1;DOR;Loeffelhund;Otocyon;Canidae
DOR1306LOEF3;1;DOR;Loeffelhund;Otocyon;Canidae
DOR1306LOEF4;1;DOR;Loeffelhund;Otocyon;Canidae
DOR1306LOEF5;1;DOR;Loeffelhund;Otocyon;Canidae
KRE0706LOEF1;1;KRE;Loeffelhund;Otocyon;Canidae
KRE0706LOEF2;1;KRE;Loeffelhund;Otocyon;Canidae
KRE0706LOEF3;1;KRE;Loeffelhund;Otocyon;Canidae
KRE1406LOEF4;1;KRE;Loeffelhund;Otocyon;Canidae
OPE1807LOEF1;1;OPE;Loeffelhund;Otocyon;Canidae
OPE1807LOEF2;1;OPE;Loeffelhund;Otocyon;Canidae
OPE1807LOEF3;1;OPE;Loeffelhund;Otocyon;Canidae
OPE2507LOEF4;1;OPE;Loeffelhund;Otocyon;Canidae
OPE2507LOEF5;1;OPE;Loeffelhund;Otocyon;Canidae
OPE2507LOEF6;1;OPE;Loeffelhund;Otocyon;Canidae
BER0805PAND1;1;BER;Roter_Panda;Ailurus;Ailuridae
BER0805PAND2;1;BER;Roter_Panda;Ailurus;Ailuridae
BER1505PAND3;1;BER;Roter_Panda;Ailurus;Ailuridae
BER1505PAND4;1;BER;Roter_Panda;Ailurus;Ailuridae
DOR0606PAND1;1;DOR;Roter_Panda;Ailurus;Ailuridae
DOR0606PAND2;1;DOR;Roter_Panda;Ailurus;Ailuridae
DOR1306PAND3;1;DOR;Roter_Panda;Ailurus;Ailuridae
DOR1306PAND4;1;DOR;Roter_Panda;Ailurus;Ailuridae
DUI0406PAND1;1;DUI;Roter_Panda;Ailurus;Ailuridae
DUI0406PAND2;1;DUI;Roter_Panda;Ailurus;Ailuridae
DUI1106PAND3;1;DUI;Roter_Panda;Ailurus;Ailuridae
DUI1106PAND4;1;DUI;Roter_Panda;Ailurus;Ailuridae
KRE0706PAND1;1;KRE;Roter_Panda;Ailurus;Ailuridae
KRE0706PAND2;1;KRE;Roter_Panda;Ailurus;Ailuridae
KRE0706PAND3;1;KRE;Roter_Panda;Ailurus;Ailuridae
KRE1406PAND4;1;Kre;Roter_Panda;Ailurus;Ailuridae
NEU0405PAND1;1;NEU;Roter_Panda;Ailurus;Ailuridae
NEU0405PAND2;1;NEU;Roter_Panda;Ailurus;Ailuridae
NEU2704PAND3;1;NEU;Roter_Panda;Ailurus;Ailuridae
OPE1807PAND1;1;OPE;Roter_Panda;Ailurus;Ailuridae
OPE1807PAND2;1;OPE;Roter_Panda;Ailurus;Ailuridae
OPE2507PAND3;1;OPE;Roter_Panda;Ailurus;Ailuridae
OPE2507PAND4;1;OPE;Roter_Panda;Ailurus;Ailuridae
WUP0506PAND1;1;WUP;Roter_Panda;Ailurus;Ailuridae
WUP0506PAND2;1;WUP;Roter_Panda;Ailurus;Ailuridae
WUP1206PAND3;1;WUP;Roter_Panda;Ailurus;Ailuridae
WUP1206PAND4;1;WUP;Roter_Panda;Ailurus;Ailuridae
BER0805WALD1;1;BER;Waldhund;Speothos;Canidae
BER0805WALD2;1;BER;Waldhund;Speothos;Canidae
BER0805WALD3;1;BER;Waldhund;Speothos;Canidae
BER0905WALD10;1;BER;Waldhund;Speothos;Canidae
BER0905WALD4;1;BER;Waldhund;Speothos;Canidae
BER0905WALD5;1;BER;Waldhund;Speothos;Canidae
BER0905WALD6;1;BER;Waldhund;Speothos;Canidae
BER0905WALD7;1;BER;Waldhund;Speothos;Canidae
BER0905WALD8;1;BER;Waldhund;Speothos;Canidae
BER0905WALD9;1;BER;Waldhund;Speothos;Canidae
FRA0207WALD10;1;FRA;Waldhund;Speothos;Canidae
FRA0207WALD9;1;FRA;Waldhund;Speothos;Canidae
FRA2506WALD1;1;FRA;Waldhund;Speothos;Canidae
FRA2506WALD2;1;FRA;Waldhund;Speothos;Canidae
FRA2606WALD3;1;FRA;Waldhund;Speothos;Canidae
FRA2606WALD4;1;FRA;Waldhund;Speothos;Canidae
FRA2806WALD5;1;FRA;Waldhund;Speothos;Canidae
FRA2806WALD6;1;FRA;Waldhund;Speothos;Canidae
FRA2906WALD7;1;FRA;Waldhund;Speothos;Canidae
FRA2906WALD8;1;FRA;Waldhund;Speothos;Canidae
LAN0305WALD1;1;LAN;Waldhund;Speothos;Canidae
LAN2604WALD2;1;LAN;Waldhund;Speothos;Canidae
STU2006WALD1;1;STU;Waldhund;Speothos;Canidae
STU2006WALD2;1;STU;Waldhund;Speothos;Canidae
STU2706WALD3;1;STU;Waldhund;Speothos;Canidae
STU2706WALD4;1;STU;Waldhund;Speothos;Canidae
DUI0406WILD1;1;DUI;Wildhund;Lycaon;Canidae
DUI1106WILD2;1;DUI;Wildhund;Lycaon;Canidae
DUI1106WILD3;1;DUI;Wildhund;Lycaon;Canidae
FRA0207WILD4;1;FRA;Wildhund;Lycaon;Canidae
FRA0207WILD5;1;FRA;Wildhund;Lycaon;Canidae
FRA0207WILD6;1;FRA;Wildhund;Lycaon;Canidae
FRA2506WILD1;1;FRA;Wildhund;Lycaon;Canidae
FRA2506WILD2;1;FRA;Wildhund;Lycaon;Canidae
FRA2506WILD3;1;FRA;Wildhund;Lycaon;Canidae
BER0805GEPA1;1;BER;Gepard;Acinonyx;Felidae
BER0805GEPA2;1;BER;Gepard;Acinonyx;Felidae
