index;D_4__Methanobacteriaceae;D_4__Methanocorpusculaceae;D_4__Methanosarcinaceae;D_4__Methanomethylophilaceae;D_4__Nitrososphaeraceae;D_4__Blastocatellaceae;D_4__Actinomycetaceae;D_4__Bifidobacteriaceae;D_4__Corynebacteriaceae;D_4__Dietziaceae;D_4__Nocardiaceae;D_4__Geodermatophilaceae;D_4__Brevibacteriaceae;D_4__Demequinaceae;D_4__Dermabacteraceae;D_4__Intrasporangiaceae;D_4__Microbacteriaceae;D_4__Micrococcaceae;D_4__Sanguibacteraceae;D_4__Nocardioidaceae;D_4__Atopobiaceae;D_4__Coriobacteriaceae;D_4__Eggerthellaceae;D_4__Bacteroidaceae;D_4__Barnesiellaceae;D_4__CAP-aah99b04;D_4__COB_P4-1_termite_group;D_4__Dysgonomonadaceae;D_4__F082;D_4__M2PB4-65_termite_group;D_4__Marinifilaceae;D_4__Marinilabiliaceae;D_4__Muribaculaceae;D_4__Paludibacteraceae;D_4__PeH15;D_4__Porphyromonadaceae;D_4__Prevotellaceae;D_4__Rikenellaceae;D_4__Tannerellaceae;D_4__gir-aah93h0;D_4__p-251-o5;D_4__p-2534-18B5_gut_group;D_4__Chitinophagaceae;D_4__Saprospiraceae;D_4__Cyclobacteriaceae;D_4__Cytophagaceae;D_4__Hymenobacteraceae;D_4__Microscillaceae;D_4__Spirosomaceae;D_4__Crocinitomicaceae;D_4__Flavobacteriaceae;D_4__NS9_marine_group;D_4__Weeksellaceae;D_4__Sphingobacteriaceae;D_4__Anaerolineaceae;D_4__Herpetosiphonaceae;D_4__JG30-KF-CM45;D_4__Candidatus_Melainabacteria_bacterium_MEL.A1;D_4__Clostridium_sp._CAG:306;D_4__Phormidiaceae;D_4__Deferribacteraceae;D_4__Elusimicrobiaceae;D_4__Endomicrobiaceae;D_4__Arcobacteraceae;D_4__Campylobacteraceae;D_4__Helicobacteraceae;D_4__Fibrobacteraceae;D_4__Bacillaceae;D_4__Bacillales_Family_XI;D_4__Bacillales_Family_XII;D_4__Listeriaceae;D_4__Paenibacillaceae;D_4__Planococcaceae;D_4__Staphylococcaceae;D_4__Aerococcaceae;D_4__Carnobacteriaceae;D_4__Enterococcaceae;D_4__Lactobacillaceae;D_4__Leuconostocaceae;D_4__Streptococcaceae;D_4__Christensenellaceae;D_4__Clostridiaceae;D_4__Clostridiales_vadinBB60_group;D_4__Defluviitaleaceae;D_4__Eubacteriaceae;D_4__Clostridiales_Family_XI;D_4__Clostridiales_Family_XIII;D_4__Lachnospiraceae;D_4__Peptococcaceae;D_4__Peptostreptococcaceae;D_4__Ruminococcaceae;D_4__Syntrophomonadaceae;D_4__Erysipelotrichaceae;D_4__Acidaminococcaceae;D_4__Veillonellaceae;D_4__Fusobacteriaceae;D_4__Leptotrichiaceae;D_4__Victivallaceae;D_4__vadinBE97;D_4__Oligosphaeraceae;D_4__Candidatus_Saccharibacteria_bacterium_UB2523;D_4__Saccharimonadaceae;D_4__TM7_phylum_sp._oral_clone_FR058;D_4__Pirellulaceae;D_4__Acetobacteraceae;D_4__Caulobacteraceae;D_4__Paracaedibacteraceae;D_4__Beijerinckiaceae;D_4__Devosiaceae;D_4__Methyloligellaceae;D_4__Rhizobiaceae;D_4__Xanthobacteraceae;D_4__Rhodobacteraceae;D_4__Anaplasmataceae;D_4__Sphingomonadaceae;D_4__Bacteriovoracaceae;D_4__Bdellovibrionaceae;D_4__Desulfobacteraceae;D_4__Desulfobulbaceae;D_4__Desulfovibrionaceae;D_4__0319-6G20;D_4__Oligoflexaceae;D_4__Aeromonadaceae;D_4__Succinivibrionaceae;D_4__Alteromonadaceae;D_4__Shewanellaceae;D_4__Aquaspirillaceae;D_4__Burkholderiaceae;D_4__Methylophilaceae;D_4__Neisseriaceae;D_4__Nitrosomonadaceae;D_4__Rhodocyclaceae;D_4__T34;D_4__Cardiobacteriaceae;D_4__Wohlfahrtiimonadaceae;D_4__Cellvibrionaceae;D_4__Diplorickettsiaceae;D_4__Enterobacteriaceae;D_4__Pasteurellaceae;D_4__Moraxellaceae;D_4__Pseudomonadaceae;D_4__Rhodanobacteraceae;D_4__Xanthomonadaceae;D_4__Leptospiraceae;D_4__Spirochaetaceae;D_4__Synergistaceae;D_4__Acholeplasmataceae;D_4__Anaeroplasmataceae;D_4__Spiroplasmataceae;D_4__Izimaplasmataceae;D_4__Mycoplasmataceae;D_4__Chthoniobacteraceae;D_4__Terrimicrobiaceae;D_4__Xiphinematobacteraceae;D_4__Methylacidiphilaceae;D_4__Puniceicoccaceae;D_4__Pedosphaeraceae;D_4__Akkermansiaceae;D_4__Rubritaleaceae;D_4__Verrucomicrobiaceae;D_4__Burkholderiales_bacterium_Beta_02;D_4__Hypotrichomonadea;D_4__Trichomonadea;D_8__Mucoraceae;unclassified
DUI1106EISF4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;717;0;0;0;0;0;0;0;0;77;0;0;0;0;0;97;0;0;437;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1106LOEW3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;1850;0;0;0;451;62;625;95;1966;53;0;1357;50;0;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1106LOEW4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2545;0;0;0;616;0;95;0;2017;0;0;546;17;0;1233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1106NEBE3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448;0;0;0;0;0;0;0;0;64;0;0;0;305;0;809;0;1384;0;0;63;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1106NEBE4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;335;0;234;0;0;0;0;0;326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1106PAND3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;0;108;1626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1106PAND4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;0;0;588;0;0;0;0;0;0;0;0;6818;0;0;0;0;0;166;0;307;0;0;3144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1106TIGA4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;541;0;0;0;0;0;82;0;537;0;0;0;74;0;314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;0;0;0;0;0;0;0;0;0;449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1106TIGA5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;338;0;0;0;0;0;0;0;0;0;0;0;0;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3078;0;0;0;0;0;0;0;1320;0;0;0;0;0;603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1106WILD2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;660;0;0;0;0;0;0;0;0;0;0;0;0;66;237;0;0;0;0;0;0;0;0;0;0;0;0;2920;0;358;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;0;0;0;13;0;0;0;0;0;84;0;0;254;0;133;0;0;0;0;0;0;0;0;0;0;0;0;1590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261;0;0;298;0;223;0;0;0;0;0;0;0;0;0;98;0;5362;3007;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1106WILD3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290;0;127;0;0;0;79;0;1421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432;0;47;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1607ELEF1;0;175;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354;0;0;0;0;272;0;0;0;0;12;0;0;4585;67;0;0;3797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;23;0;0;0;1330;0;0;2178;0;668;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273
DUI1607ELEF2;10;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;0;0;0;0;221;0;0;0;0;34;0;0;4511;86;0;0;3010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;1371;0;0;2261;0;630;711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339
DUI1607ELEF3;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;292;0;0;0;0;22;0;0;3352;39;0;0;2259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;27;863;0;0;1644;0;374;519;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2123;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188
DUI1607FOSA1;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;28;0;0;0;2319;0;0;0;0;0;1530;0;1534;0;0;75;0;0;7040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;0;0;0;0;0;0;0;0;0;2408;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1607FOSA2;0;0;0;0;0;0;70;32;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440;686;0;91;0;4267;0;0;0;0;0;1168;0;2925;0;0;326;26;0;2179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1607FOSA3;0;0;0;0;0;0;82;82;0;0;0;0;0;0;0;0;0;0;0;0;142;0;0;292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;1596;0;23;0;5918;0;0;0;730;155;1175;0;3239;0;0;259;0;79;683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1607GGLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;602;0;0;0;0;0;0;21;0;21;0;0;0;11466;50;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;1898;0;0;2101;0;24;195;1586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;30;0;0;0;38;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1607KOLA1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1824;0;0;0;0;0;0;433;0;6039;0;0;0;0;1253;749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;2567;0;0;6443;0;0;1215;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;748;0;0;0;0;0;0;0;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;836;0;0;0;0;0;0;0;0;0;0;0;1359;0;0;0;0;0;0;624
DUI1607KOLA2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14840;0;0;0;0;0;0;0;0;0;0;0;0;344;662;3380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1354;0;0;2917;0;0;1323;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;796;0;0;0;0;0;0;0;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1188
DUI1607NASH;98;190;0;204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1870;0;21;0;19;1335;13;0;40;151;0;0;0;1649;1132;0;0;416;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;19;49;0;126;2753;0;0;2117;0;10;0;128;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2816;17;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;830
DUI1607ORAN1;470;0;0;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;833;0;0;0;106;49;0;0;812;106;168;0;150;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635;249;84;13;0;0;0;1249;0;0;3772;0;44;275;157;0;0;0;0;0;0;94;0;846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;140;0;0;0;0;0;31;0;0;0;0;0;0;0;711;0;857;0;0;0;0;565;19;0;0;0;0;0;0;0;0;0;389;30;0;0;0;0;0;0;0;343
DUI1607ORAN2;471;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;3578;0;0;0;214;39;0;0;1661;238;0;0;62;364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;785;213;18;0;0;0;0;1875;0;65;4638;0;347;0;501;0;0;0;0;0;0;20;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;36;0;0;0;0;553;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;416
DUI1607TAPI1;177;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;612;0;0;0;0;1566;0;0;0;0;0;0;0;5201;1100;347;0;939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;285;0;0;0;0;0;0;0;0;0;0;0;0;78;290;0;43;0;0;0;0;2501;20;0;5035;0;0;1025;0;0;0;0;0;0;0;130;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;107;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1877;54;0;0;0;0;0;0;0;0;0;179;0;4243;0;0;0;0;0;0;3123
DUI1607TAPI2;110;0;0;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;435;0;0;0;0;1062;0;0;0;0;0;0;0;3628;324;73;0;879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;538;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;40;0;0;0;0;1209;0;0;3036;0;0;464;0;0;0;0;0;0;0;32;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1854;29;0;0;0;0;0;0;0;0;0;0;0;2512;0;0;0;0;0;0;1369
DUI1607TEUF1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;435;0;0;0;0;7763;0;0;0;0;0;591;0;2833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1607TEUF2;0;0;0;0;0;0;0;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3503;0;0;74;0;0;669;0;1823;0;0;0;0;0;1286;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUI1607TEUF3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2213;0;0;0;0;0;296;0;1495;0;0;0;0;0;1787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FRA0107LOEW3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1561;0;0;0;89;0;0;0;0;0;496;0;553;288;0;0;98;816;1525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FRA0207FENN3;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1378;0;0;0;0;0;0;0;0;0;0;0;0;140;87;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;0;0;0;0;0;332;0;0;18;0;0;123;0;352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;0;0;0;0;0;0;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87
FRA0207FENN4;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;943;0;0;0;0;0;0;44;0;0;0;0;0;125;23;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;38;0;0;40;0;332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125
FRA0207LOEW4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;1359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;718;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1928;0;0;0;76;0;0;0;0;0;464;0;667;146;0;0;0;2038;1405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FRA0207LOEW5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;3870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;2422;0;20;0;151;0;0;0;0;0;1498;0;368;76;0;24;0;335;1465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
